dirname,total_count,diff_count,file_size
rec.sport.baseball,255,196,2134
rec.sport.baseball,305,215,2039
rec.sport.baseball,222,172,1741
rec.sport.baseball,81,68,824
rec.sport.baseball,103,88,765
rec.sport.baseball,103,93,1031
rec.sport.baseball,197,149,1343
rec.sport.baseball,365,260,2438
rec.sport.baseball,601,384,3936
rec.sport.baseball,265,203,1985
rec.sport.baseball,324,233,2333
rec.sport.baseball,54,54,504
rec.sport.baseball,148,129,1203
rec.sport.baseball,176,148,1485
rec.sport.baseball,629,369,4159
rec.sport.baseball,226,166,1467
rec.sport.baseball,204,172,1586
rec.sport.baseball,52,50,566
rec.sport.baseball,190,153,1446
rec.sport.baseball,216,161,1373
rec.sport.baseball,263,190,2013
rec.sport.baseball,130,118,1259
rec.sport.baseball,188,165,1373
rec.sport.baseball,117,99,1104
rec.sport.baseball,257,180,1661
rec.sport.baseball,103,92,964
rec.sport.baseball,84,79,797
rec.sport.baseball,62,61,695
rec.sport.baseball,92,86,918
rec.sport.baseball,75,63,669
rec.sport.baseball,170,144,1436
rec.sport.baseball,103,96,993
rec.sport.baseball,98,84,710
rec.sport.baseball,228,173,1817
rec.sport.baseball,340,250,2368
rec.sport.baseball,1048,590,6187
rec.sport.baseball,445,276,2894
rec.sport.baseball,134,120,1013
rec.sport.baseball,343,241,2347
rec.sport.baseball,200,172,1570
rec.sport.baseball,295,232,2054
rec.sport.baseball,116,104,1062
rec.sport.baseball,146,129,1388
rec.sport.baseball,75,71,840
rec.sport.baseball,61,51,697
rec.sport.baseball,79,70,767
rec.sport.baseball,42,38,476
rec.sport.baseball,114,100,1186
rec.sport.baseball,197,159,1387
rec.sport.baseball,139,121,1058
rec.sport.baseball,181,141,1490
rec.sport.baseball,80,65,787
rec.sport.baseball,112,95,1149
rec.sport.baseball,517,317,3420
rec.sport.baseball,120,92,1177
rec.sport.baseball,879,496,5218
rec.sport.baseball,506,350,3270
rec.sport.baseball,496,170,3933
rec.sport.baseball,178,135,1250
rec.sport.baseball,368,227,2544
rec.sport.baseball,61,55,648
rec.sport.baseball,103,85,886
rec.sport.baseball,123,98,1001
rec.sport.baseball,241,180,2006
rec.sport.baseball,156,132,1275
rec.sport.baseball,276,187,1936
rec.sport.baseball,74,68,756
rec.sport.baseball,137,120,1222
rec.sport.baseball,121,102,1077
rec.sport.baseball,137,110,1210
rec.sport.baseball,124,114,1049
rec.sport.baseball,135,115,1166
rec.sport.baseball,658,401,3948
rec.sport.baseball,143,113,1138
rec.sport.baseball,353,249,2535
rec.sport.baseball,150,131,1428
rec.sport.baseball,180,146,1233
rec.sport.baseball,154,118,1239
rec.sport.baseball,141,112,1170
rec.sport.baseball,843,504,4638
rec.sport.baseball,1079,603,6526
rec.sport.baseball,317,232,2169
rec.sport.baseball,434,288,2811
rec.sport.baseball,81,73,708
rec.sport.baseball,82,75,795
rec.sport.baseball,271,210,1921
rec.sport.baseball,83,78,905
rec.sport.baseball,216,150,1679
rec.sport.baseball,143,104,1075
rec.sport.baseball,241,178,1678
rec.sport.baseball,78,68,690
rec.sport.baseball,106,89,930
rec.sport.baseball,270,213,1898
rec.sport.baseball,421,261,2801
rec.sport.baseball,213,163,1623
rec.sport.baseball,95,84,875
rec.sport.baseball,164,125,1543
rec.sport.baseball,139,116,1101
rec.sport.baseball,651,403,4026
rec.sport.baseball,54,52,536
rec.sport.baseball,826,463,4746
rec.sport.baseball,289,212,1951
rec.sport.baseball,148,117,1223
rec.sport.baseball,126,108,1097
rec.sport.baseball,358,252,2310
rec.sport.baseball,197,151,1403
rec.sport.baseball,425,270,2785
rec.sport.baseball,96,86,834
rec.sport.baseball,258,198,1885
rec.sport.baseball,204,151,1487
rec.sport.baseball,71,67,690
rec.sport.baseball,426,248,2789
rec.sport.baseball,436,286,2815
rec.sport.baseball,126,105,987
rec.sport.baseball,269,195,1777
rec.sport.baseball,227,180,1745
rec.sport.baseball,108,96,1086
rec.sport.baseball,136,115,1162
rec.sport.baseball,133,114,927
rec.sport.baseball,248,193,1725
rec.sport.baseball,66,62,730
rec.sport.baseball,825,488,5205
rec.sport.baseball,186,152,1418
rec.sport.baseball,129,107,1121
rec.sport.baseball,153,126,1272
rec.sport.baseball,242,176,2008
rec.sport.baseball,333,236,2480
rec.sport.baseball,220,160,1493
rec.sport.baseball,173,124,1297
rec.sport.baseball,107,97,1017
rec.sport.baseball,122,98,901
rec.sport.baseball,244,190,1784
rec.sport.baseball,84,78,922
rec.sport.baseball,134,109,1131
rec.sport.baseball,396,254,2693
rec.sport.baseball,88,77,856
rec.sport.baseball,56,55,637
rec.sport.baseball,102,95,1029
rec.sport.baseball,102,91,969
rec.sport.baseball,196,144,1258
rec.sport.baseball,106,97,888
rec.sport.baseball,130,110,1065
rec.sport.baseball,122,107,1101
rec.sport.baseball,280,209,2689
rec.sport.baseball,72,67,627
rec.sport.baseball,510,235,3895
rec.sport.baseball,58,55,653
rec.sport.baseball,164,111,1236
rec.sport.baseball,163,122,1188
rec.sport.baseball,145,129,1290
rec.sport.baseball,104,88,862
rec.sport.baseball,234,168,1606
rec.sport.baseball,89,78,733
rec.sport.baseball,138,117,917
rec.sport.baseball,149,128,1299
rec.sport.baseball,252,181,1688
rec.sport.baseball,2540,1283,16106
rec.sport.baseball,115,98,894
rec.sport.baseball,441,278,2957
rec.sport.baseball,275,204,1842
rec.sport.baseball,420,292,2852
rec.sport.baseball,93,83,936
rec.sport.baseball,177,143,1503
rec.sport.baseball,51,51,590
rec.sport.baseball,696,443,4591
rec.sport.baseball,229,185,1666
rec.sport.baseball,286,216,2251
rec.sport.baseball,51,49,616
rec.sport.baseball,582,350,3614
rec.sport.baseball,340,236,2119
rec.sport.baseball,248,181,1616
rec.sport.baseball,75,68,603
rec.sport.baseball,59,54,572
rec.sport.baseball,180,101,1188
rec.sport.baseball,167,144,1262
rec.sport.baseball,341,259,2421
rec.sport.baseball,262,192,1817
rec.sport.baseball,74,73,790
rec.sport.baseball,142,120,1434
rec.sport.baseball,104,89,863
rec.sport.baseball,146,114,1389
rec.sport.baseball,191,150,1537
rec.sport.baseball,203,144,1491
rec.sport.baseball,157,133,1392
rec.sport.baseball,191,153,1447
rec.sport.baseball,111,100,991
rec.sport.baseball,342,226,2411
rec.sport.baseball,145,117,1102
rec.sport.baseball,182,161,1418
rec.sport.baseball,879,497,5051
rec.sport.baseball,125,107,984
rec.sport.baseball,168,140,1160
rec.sport.baseball,79,76,752
rec.sport.baseball,111,102,873
rec.sport.baseball,285,228,2251
rec.sport.baseball,176,144,1394
rec.sport.baseball,180,144,1422
rec.sport.baseball,133,113,1095
rec.sport.baseball,159,136,1355
rec.sport.baseball,225,176,1961
rec.sport.baseball,214,177,1823
rec.sport.baseball,201,159,1797
rec.sport.baseball,201,153,1591
rec.sport.baseball,543,228,4114
rec.sport.baseball,140,115,1356
rec.sport.baseball,132,93,1078
rec.sport.baseball,180,139,1592
rec.sport.baseball,288,195,1983
rec.sport.baseball,351,240,2622
rec.sport.baseball,189,138,1628
rec.sport.baseball,169,135,1298
rec.sport.baseball,98,82,926
rec.sport.baseball,88,78,805
rec.sport.baseball,99,92,992
rec.sport.baseball,168,146,1332
rec.sport.baseball,212,162,1477
rec.sport.baseball,194,158,1494
rec.sport.baseball,127,112,1137
rec.sport.baseball,172,131,1572
rec.sport.baseball,165,133,1519
rec.sport.baseball,201,112,1923
rec.sport.baseball,192,160,1680
rec.sport.baseball,392,246,2602
rec.sport.baseball,191,150,1604
rec.sport.baseball,126,110,1156
rec.sport.baseball,58,52,623
rec.sport.baseball,352,231,2169
rec.sport.baseball,63,56,640
rec.sport.baseball,87,74,964
rec.sport.baseball,347,243,2411
rec.sport.baseball,120,108,1086
rec.sport.baseball,53,51,804
rec.sport.baseball,173,128,1521
rec.sport.baseball,558,420,3718
rec.sport.baseball,214,158,1675
rec.sport.baseball,762,453,4928
rec.sport.baseball,174,149,1510
rec.sport.baseball,208,159,1705
rec.sport.baseball,88,73,691
rec.sport.baseball,169,132,1238
rec.sport.baseball,139,107,1265
rec.sport.baseball,51,49,757
rec.sport.baseball,114,98,1132
rec.sport.baseball,73,65,749
rec.sport.baseball,134,117,1305
rec.sport.baseball,428,267,2894
rec.sport.baseball,110,93,901
rec.sport.baseball,49,49,491
rec.sport.baseball,109,97,950
rec.sport.baseball,109,91,880
rec.sport.baseball,39,37,498
rec.sport.baseball,257,201,1875
rec.sport.baseball,194,150,1542
rec.sport.baseball,73,65,948
rec.sport.baseball,148,123,1309
rec.sport.baseball,111,94,1269
rec.sport.baseball,87,77,863
rec.sport.baseball,253,187,1782
rec.sport.baseball,111,100,1047
rec.sport.baseball,627,376,3642
rec.sport.baseball,940,454,5463
rec.sport.baseball,498,331,3030
rec.sport.baseball,108,91,933
rec.sport.baseball,153,123,1243
rec.sport.baseball,69,63,685
rec.sport.baseball,144,118,1083
rec.sport.baseball,439,277,2767
rec.sport.baseball,171,133,1508
rec.sport.baseball,46,43,461
rec.sport.baseball,113,101,1147
rec.sport.baseball,190,151,1542
rec.sport.baseball,247,177,1679
rec.sport.baseball,221,171,1702
rec.sport.baseball,114,98,913
rec.sport.baseball,251,174,1776
rec.sport.baseball,815,471,4776
rec.sport.baseball,138,114,1107
rec.sport.baseball,160,137,1543
rec.sport.baseball,136,119,1071
rec.sport.baseball,186,147,1506
rec.sport.baseball,489,302,3129
rec.sport.baseball,97,89,1010
rec.sport.baseball,155,127,1162
rec.sport.baseball,54,49,606
rec.sport.baseball,221,182,1548
rec.sport.baseball,118,95,919
rec.sport.baseball,256,184,2000
rec.sport.baseball,258,209,1984
rec.sport.baseball,275,206,1925
rec.sport.baseball,190,152,1406
rec.sport.baseball,88,84,795
rec.sport.baseball,297,219,2432
rec.sport.baseball,307,211,2395
rec.sport.baseball,115,90,950
rec.sport.baseball,67,64,733
rec.sport.baseball,186,150,1436
rec.sport.baseball,185,144,1472
rec.sport.baseball,88,74,789
rec.sport.baseball,95,86,842
rec.sport.baseball,92,86,834
rec.sport.baseball,224,156,1492
rec.sport.baseball,242,170,1826
rec.sport.baseball,223,171,1664
rec.sport.baseball,318,228,2146
rec.sport.baseball,208,178,1467
rec.sport.baseball,449,281,2849
rec.sport.baseball,100,93,1053
rec.sport.baseball,109,95,1168
rec.sport.baseball,952,570,5767
rec.sport.baseball,291,200,1907
rec.sport.baseball,150,127,1442
rec.sport.baseball,210,159,1705
rec.sport.baseball,154,129,1432
rec.sport.baseball,300,227,2017
rec.sport.baseball,140,116,1174
rec.sport.baseball,110,96,1024
rec.sport.baseball,98,86,809
rec.sport.baseball,551,322,4157
rec.sport.baseball,342,234,2188
rec.sport.baseball,181,140,1317
rec.sport.baseball,84,78,810
rec.sport.baseball,93,81,772
rec.sport.baseball,52,51,635
rec.sport.baseball,1400,813,8709
rec.sport.baseball,245,174,1622
rec.sport.baseball,296,222,2121
rec.sport.baseball,673,391,3827
rec.sport.baseball,307,194,1887
rec.sport.baseball,421,292,2628
rec.sport.baseball,334,223,2135
rec.sport.baseball,127,89,1095
rec.sport.baseball,42,42,492
rec.sport.baseball,205,164,1596
rec.sport.baseball,86,79,773
rec.sport.baseball,321,217,2115
rec.sport.baseball,558,355,3622
rec.sport.baseball,269,203,1773
rec.sport.baseball,80,77,832
rec.sport.baseball,164,133,1306
rec.sport.baseball,107,92,916
rec.sport.baseball,546,355,3383
rec.sport.baseball,194,165,1434
rec.sport.baseball,141,124,1234
rec.sport.baseball,156,133,1358
rec.sport.baseball,87,81,783
rec.sport.baseball,83,77,845
rec.sport.baseball,328,220,2305
rec.sport.baseball,81,72,815
rec.sport.baseball,283,222,2287
rec.sport.baseball,194,150,1524
rec.sport.baseball,351,250,2374
rec.sport.baseball,200,142,1313
rec.sport.baseball,1180,502,6512
rec.sport.baseball,359,292,2282
rec.sport.baseball,1084,689,9504
rec.sport.baseball,1066,669,9523
rec.sport.baseball,145,125,1105
rec.sport.baseball,49,48,506
rec.sport.baseball,885,511,5863
rec.sport.baseball,101,91,927
rec.sport.baseball,43,40,559
rec.sport.baseball,383,267,2770
rec.sport.baseball,194,161,1543
rec.sport.baseball,210,155,1651
rec.sport.baseball,69,64,752
rec.sport.baseball,110,90,1120
rec.sport.baseball,175,143,1195
rec.sport.baseball,95,88,939
rec.sport.baseball,170,141,1321
rec.sport.baseball,195,161,1384
rec.sport.baseball,579,367,3522
rec.sport.baseball,197,156,1500
rec.sport.baseball,89,81,705
rec.sport.baseball,134,109,1011
rec.sport.baseball,129,114,1044
rec.sport.baseball,93,86,958
rec.sport.baseball,178,141,1358
rec.sport.baseball,906,481,5980
rec.sport.baseball,353,255,2421
rec.sport.baseball,334,232,2292
rec.sport.baseball,199,151,1601
rec.sport.baseball,190,146,1567
rec.sport.baseball,216,179,1637
rec.sport.baseball,163,131,1129
rec.sport.baseball,63,59,556
rec.sport.baseball,559,337,3494
rec.sport.baseball,129,102,1167
rec.sport.baseball,224,178,1784
rec.sport.baseball,104,88,1031
rec.sport.baseball,186,144,1612
rec.sport.baseball,401,282,2616
rec.sport.baseball,65,63,839
rec.sport.baseball,317,227,1943
rec.sport.baseball,84,72,875
rec.sport.baseball,291,207,2119
rec.sport.baseball,340,234,2502
rec.sport.baseball,59,57,618
rec.sport.baseball,114,106,955
rec.sport.baseball,119,106,1319
rec.sport.baseball,214,176,1634
rec.sport.baseball,432,274,2590
rec.sport.baseball,106,91,877
rec.sport.baseball,283,209,1941
rec.sport.baseball,101,89,1155
rec.sport.baseball,172,138,1510
rec.sport.baseball,406,292,2617
rec.sport.baseball,155,119,1467
rec.sport.baseball,54,52,601
rec.sport.baseball,61,57,508
rec.sport.baseball,152,123,1111
rec.sport.baseball,135,108,1073
rec.sport.baseball,92,74,864
rec.sport.baseball,123,119,1054
rec.sport.baseball,88,80,791
rec.sport.baseball,43,40,496
rec.sport.baseball,56,56,732
rec.sport.baseball,78,73,831
rec.sport.baseball,135,105,1141
rec.sport.baseball,181,141,1352
rec.sport.baseball,187,134,1306
rec.sport.baseball,47,45,535
rec.sport.baseball,535,308,3265
rec.sport.baseball,529,295,3110
rec.sport.baseball,78,70,828
rec.sport.baseball,102,82,873
rec.sport.baseball,50,49,571
rec.sport.baseball,1017,611,6190
rec.sport.baseball,244,184,1773
rec.sport.baseball,88,82,918
rec.sport.baseball,87,79,902
rec.sport.baseball,148,115,1089
rec.sport.baseball,94,80,926
rec.sport.baseball,281,208,2201
rec.sport.baseball,136,111,1223
rec.sport.baseball,150,110,1096
rec.sport.baseball,88,83,881
rec.sport.baseball,229,171,1868
rec.sport.baseball,105,93,841
rec.sport.baseball,179,131,1427
rec.sport.baseball,208,155,1597
rec.sport.baseball,243,180,1822
rec.sport.baseball,956,499,5925
rec.sport.baseball,307,220,2167
rec.sport.baseball,380,258,2844
rec.sport.baseball,554,231,4369
rec.sport.baseball,128,106,1251
rec.sport.baseball,131,100,1188
rec.sport.baseball,474,334,3128
rec.sport.baseball,135,119,1325
rec.sport.baseball,547,312,3565
rec.sport.baseball,441,269,2906
rec.sport.baseball,67,62,805
rec.sport.baseball,193,142,1465
rec.sport.baseball,225,175,1725
rec.sport.baseball,131,110,1247
rec.sport.baseball,655,399,4242
rec.sport.baseball,347,271,2697
rec.sport.baseball,375,231,2631
rec.sport.baseball,485,292,3312
rec.sport.baseball,304,229,2011
rec.sport.baseball,183,152,1537
rec.sport.baseball,368,250,2659
rec.sport.baseball,124,111,1129
rec.sport.baseball,67,64,813
rec.sport.baseball,659,454,4226
rec.sport.baseball,83,79,908
rec.sport.baseball,632,324,4391
rec.sport.baseball,119,103,1159
rec.sport.baseball,185,132,1451
rec.sport.baseball,346,220,2572
rec.sport.baseball,292,220,2012
rec.sport.baseball,613,401,3883
rec.sport.baseball,542,291,3208
rec.sport.baseball,451,263,2877
rec.sport.baseball,300,214,2210
rec.sport.baseball,358,243,2694
rec.sport.baseball,139,108,1177
rec.sport.baseball,143,115,1085
rec.sport.baseball,175,128,1426
rec.sport.baseball,206,160,1458
rec.sport.baseball,126,98,979
rec.sport.baseball,112,95,1035
rec.sport.baseball,115,96,968
rec.sport.baseball,46,43,502
rec.sport.baseball,188,148,1676
rec.sport.baseball,135,110,958
rec.sport.baseball,164,135,1131
rec.sport.baseball,130,112,1222
rec.sport.baseball,54,52,678
rec.sport.baseball,978,556,6284
rec.sport.baseball,302,174,2314
rec.sport.baseball,240,169,2051
rec.sport.baseball,224,198,1759
rec.sport.baseball,327,240,2241
rec.sport.baseball,55,51,661
rec.sport.baseball,85,76,819
rec.sport.baseball,631,374,4164
rec.sport.baseball,725,409,4360
rec.sport.baseball,752,436,4582
rec.sport.baseball,378,244,2658
rec.sport.baseball,259,184,1773
rec.sport.baseball,85,71,714
rec.sport.baseball,96,87,786
rec.sport.baseball,99,87,824
rec.sport.baseball,328,151,2971
rec.sport.baseball,119,96,1008
rec.sport.baseball,376,267,2912
rec.sport.baseball,153,127,1217
rec.sport.baseball,87,78,815
rec.sport.baseball,241,186,1899
rec.sport.baseball,129,115,1186
rec.sport.baseball,134,117,1162
rec.sport.baseball,255,187,1786
rec.sport.baseball,416,272,2691
rec.sport.baseball,234,195,1829
rec.sport.baseball,302,224,2118
rec.sport.baseball,676,441,4258
rec.sport.baseball,178,142,1276
rec.sport.baseball,302,214,2356
rec.sport.baseball,199,152,1641
rec.sport.baseball,234,186,1550
rec.sport.baseball,445,275,2830
rec.sport.baseball,178,134,1327
rec.sport.baseball,121,109,1135
rec.sport.baseball,295,211,2258
rec.sport.baseball,175,130,1258
rec.sport.baseball,175,130,1258
rec.sport.baseball,175,130,1258
rec.sport.baseball,175,130,1269
rec.sport.baseball,418,275,2602
rec.sport.baseball,175,130,1312
rec.sport.baseball,175,130,1312
rec.sport.baseball,175,130,1312
rec.sport.baseball,114,96,1062
rec.sport.baseball,398,246,2878
rec.sport.baseball,180,140,1457
rec.sport.baseball,95,75,854
rec.sport.baseball,188,161,1805
rec.sport.baseball,281,199,2220
rec.sport.baseball,101,87,1031
rec.sport.baseball,97,83,930
rec.sport.baseball,206,158,1512
rec.sport.baseball,195,154,1546
rec.sport.baseball,460,284,2964
rec.sport.baseball,138,109,1051
rec.sport.baseball,47,46,547
rec.sport.baseball,161,128,1269
rec.sport.baseball,216,170,1643
rec.sport.baseball,705,506,4570
rec.sport.baseball,385,254,2398
rec.sport.baseball,66,61,691
rec.sport.baseball,98,86,964
rec.sport.baseball,275,220,2234
rec.sport.baseball,96,84,927
rec.sport.baseball,471,306,3045
rec.sport.baseball,357,227,2532
rec.sport.baseball,173,126,1312
rec.sport.baseball,90,71,795
rec.sport.baseball,103,85,999
rec.sport.baseball,487,336,3292
rec.sport.baseball,342,201,2216
rec.sport.baseball,641,385,4050
rec.sport.baseball,255,196,2164
rec.sport.baseball,218,163,1594
rec.sport.baseball,766,451,4606
rec.sport.baseball,231,178,1606
rec.sport.baseball,76,68,1109
rec.sport.baseball,171,122,1884
rec.sport.baseball,551,393,3560
rec.sport.baseball,100,87,1024
rec.sport.baseball,288,240,2353
rec.sport.baseball,255,177,2462
rec.sport.baseball,109,97,1339
rec.sport.baseball,209,174,1654
rec.sport.baseball,163,137,1526
rec.sport.baseball,420,288,2954
rec.sport.baseball,573,335,3827
rec.sport.baseball,305,201,2215
rec.sport.baseball,726,453,4728
rec.sport.baseball,660,422,4267
rec.sport.baseball,112,97,1134
rec.sport.baseball,237,187,1900
rec.sport.baseball,422,281,2743
rec.sport.baseball,254,186,1744
rec.sport.baseball,292,204,2206
rec.sport.baseball,66,57,727
